"purchase_date","product_category_name_english","revenue"
"2017-10-18","computers_accessories","727"
"2017-10-19","computers_accessories","1355"
"2017-10-20","computers_accessories","390"
"2017-10-21","computers_accessories","1238"
"2017-10-22","computers_accessories","358"
"2017-10-23","computers_accessories","1873"
"2017-10-24","computers_accessories","3250"
"2017-10-25","computers_accessories","521"
"2017-10-26","computers_accessories","1383"
"2017-10-27","computers_accessories","3300"
"2017-10-28","computers_accessories","411"
"2017-10-29","computers_accessories","520"
"2017-10-30","computers_accessories","2047"
"2017-10-31","computers_accessories","2718"
"2017-11-01","computers_accessories","1313"
"2017-11-02","computers_accessories","580"
"2017-11-03","computers_accessories","1181"
"2017-11-04","computers_accessories","212"
"2017-11-05","computers_accessories","616"
"2017-11-06","computers_accessories","3261"
"2017-11-07","computers_accessories","652"
"2017-11-08","computers_accessories","1769"
"2017-11-09","computers_accessories","885"
"2017-11-10","computers_accessories","1678"
"2017-11-11","computers_accessories","1125"
"2017-11-12","computers_accessories","1849"
"2017-11-13","computers_accessories","2086"
"2017-11-14","computers_accessories","1390"
"2017-11-15","computers_accessories","1273"
"2017-11-16","computers_accessories","1888"
"2017-11-17","computers_accessories","3893"
"2017-11-18","computers_accessories","1769"
"2017-11-19","computers_accessories","430"
"2017-11-20","computers_accessories","3004"
"2017-11-21","computers_accessories","3996"
"2017-11-22","computers_accessories","2182"
"2017-11-23","computers_accessories","4264"
"2017-11-24","computers_accessories","10924"
"2017-11-25","computers_accessories","3190"
"2017-11-26","computers_accessories","3641"
"2017-11-27","computers_accessories","6646"
"2017-11-28","computers_accessories","3978"
"2017-11-29","computers_accessories","1181"
"2017-11-30","computers_accessories","1802"
"2017-12-01","computers_accessories","2535"
"2017-12-02","computers_accessories","768"
"2017-12-03","computers_accessories","484"
"2017-12-04","computers_accessories","2565"
"2017-12-05","computers_accessories","2051"
"2017-12-06","computers_accessories","574"
"2017-12-07","computers_accessories","819"
"2017-12-08","computers_accessories","2189"
"2017-12-09","computers_accessories","407"
"2017-12-10","computers_accessories","809"
"2017-12-11","computers_accessories","1061"
"2017-12-12","computers_accessories","1442"
"2017-12-13","computers_accessories","1933"
"2017-12-14","computers_accessories","1655"
"2017-12-15","computers_accessories","2570"
"2017-12-16","computers_accessories","349"
"2017-12-17","computers_accessories","1256"
"2017-12-18","computers_accessories","880"
"2017-12-19","computers_accessories","569"
"2017-12-20","computers_accessories","2411"
"2017-12-21","computers_accessories","3494"
"2017-12-22","computers_accessories","1240"
"2017-12-23","computers_accessories","1078"
"2017-12-24","computers_accessories","494"
"2017-12-25","computers_accessories","167"
"2017-12-26","computers_accessories","1439"
"2017-12-27","computers_accessories","633"
"2017-12-28","computers_accessories","204"
"2017-12-29","computers_accessories","1180"
"2017-12-30","computers_accessories","485"
"2017-12-31","computers_accessories","141"
"2018-01-01","computers_accessories","39"
"2018-01-02","computers_accessories","1933"
"2018-01-03","computers_accessories","2956"
"2018-01-04","computers_accessories","1558"
"2018-01-05","computers_accessories","1965"
"2018-01-06","computers_accessories","2760"
"2018-01-07","computers_accessories","1684"
"2018-01-08","computers_accessories","5311"
"2018-01-09","computers_accessories","3060"
"2018-01-10","computers_accessories","5668"
"2018-01-11","computers_accessories","3792"
"2018-01-12","computers_accessories","2802"
"2018-01-13","computers_accessories","1069"
"2018-01-14","computers_accessories","1067"
"2018-01-15","computers_accessories","2875"
"2018-01-16","computers_accessories","3311"
"2018-01-17","computers_accessories","3045"
"2018-01-18","computers_accessories","2912"
"2018-01-19","computers_accessories","2779"
"2018-01-20","computers_accessories","1930"
"2018-01-21","computers_accessories","1028"
"2018-01-22","computers_accessories","5114"
"2018-01-23","computers_accessories","2082"
"2018-01-24","computers_accessories","2175"
"2018-01-25","computers_accessories","3807"
"2018-01-26","computers_accessories","2462"
"2018-01-27","computers_accessories","861"
"2018-01-28","computers_accessories","1210"
"2018-01-29","computers_accessories","3315"
"2018-01-30","computers_accessories","4619"
"2018-01-31","computers_accessories","4069"
"2018-02-01","computers_accessories","2850"
"2018-02-02","computers_accessories","3172"
"2018-02-03","computers_accessories","3724"
"2018-02-04","computers_accessories","1413"
"2018-02-05","computers_accessories","2716"
"2018-02-06","computers_accessories","3247"
"2018-02-07","computers_accessories","4383"
"2018-02-08","computers_accessories","3266"
"2018-02-09","computers_accessories","2698"
"2018-02-10","computers_accessories","1664"
"2018-02-11","computers_accessories","3529"
"2018-02-12","computers_accessories","3206"
"2018-02-13","computers_accessories","1942"
"2018-02-14","computers_accessories","4033"
"2018-02-15","computers_accessories","1975"
"2018-02-16","computers_accessories","3039"
"2018-02-17","computers_accessories","3638"
"2018-02-18","computers_accessories","4436"
"2018-02-19","computers_accessories","5186"
"2018-02-20","computers_accessories","3811"
"2018-02-21","computers_accessories","4616"
"2018-02-22","computers_accessories","7467"
"2018-02-23","computers_accessories","2920"
"2018-02-24","computers_accessories","2454"
"2018-02-25","computers_accessories","3922"
"2018-02-26","computers_accessories","4988"
"2018-02-27","computers_accessories","5831"
"2018-02-28","computers_accessories","4729"
"2018-03-01","computers_accessories","3886"
"2018-03-02","computers_accessories","3496"
"2018-03-03","computers_accessories","2545"
"2018-03-04","computers_accessories","2336"
"2018-03-05","computers_accessories","5619"
"2018-03-06","computers_accessories","5432"
"2018-03-07","computers_accessories","4968"
"2018-03-08","computers_accessories","1278"
"2018-03-09","computers_accessories","957"
"2018-03-10","computers_accessories","1083"
"2018-03-11","computers_accessories","1365"
"2018-03-12","computers_accessories","2776"
"2018-03-13","computers_accessories","2626"
"2018-03-14","computers_accessories","1936"
"2018-03-15","computers_accessories","3977"
"2018-03-16","computers_accessories","1795"
"2018-03-17","computers_accessories","1996"
"2018-03-18","computers_accessories","2299"
"2018-03-19","computers_accessories","5286"
"2018-03-20","computers_accessories","2672"
"2018-03-21","computers_accessories","3364"
"2018-03-22","computers_accessories","3756"
"2018-03-23","computers_accessories","3026"
"2018-03-24","computers_accessories","1390"
"2018-03-25","computers_accessories","796"
"2018-03-26","computers_accessories","3596"
"2018-03-27","computers_accessories","4154"
"2018-03-28","computers_accessories","3529"
"2018-03-29","computers_accessories","1638"
"2018-03-30","computers_accessories","370"
"2018-03-31","computers_accessories","1728"
"2018-04-01","computers_accessories","1654"
"2018-04-02","computers_accessories","3539"
"2018-04-03","computers_accessories","3639"
"2018-04-04","computers_accessories","3529"
"2018-04-05","computers_accessories","2762"
"2018-04-06","computers_accessories","4097"
"2018-04-07","computers_accessories","1381"
"2018-04-08","computers_accessories","1437"
"2018-04-09","computers_accessories","2027"
"2018-04-10","computers_accessories","978"
"2018-04-11","computers_accessories","2811"
"2018-04-12","computers_accessories","2850"
"2018-04-13","computers_accessories","1552"
"2018-04-14","computers_accessories","693"
"2018-04-15","computers_accessories","685"
"2018-04-16","computers_accessories","3239"
"2018-04-17","computers_accessories","2398"
"2018-04-18","computers_accessories","3822"
"2018-04-19","computers_accessories","2549"
"2018-04-20","computers_accessories","1020"
"2018-04-21","computers_accessories","647"
"2018-04-22","computers_accessories","535"
"2018-04-23","computers_accessories","1989"
"2018-04-24","computers_accessories","1456"
"2018-04-25","computers_accessories","2240"
"2018-04-26","computers_accessories","1045"
"2018-04-27","computers_accessories","1346"
"2018-04-28","computers_accessories","720"
"2018-04-29","computers_accessories","635"
"2018-04-30","computers_accessories","2379"
"2018-05-01","computers_accessories","1400"
"2018-05-02","computers_accessories","2075"
"2018-05-03","computers_accessories","1985"
"2018-05-04","computers_accessories","1557"
"2018-05-05","computers_accessories","873"
"2018-05-06","computers_accessories","838"
"2018-05-07","computers_accessories","1806"
"2018-05-08","computers_accessories","1200"
"2018-05-09","computers_accessories","2382"
"2018-05-10","computers_accessories","4221"
"2018-05-11","computers_accessories","3957"
"2018-05-12","computers_accessories","1427"
"2018-05-13","computers_accessories","1299"
"2018-05-14","computers_accessories","2549"
"2018-05-15","computers_accessories","2493"
"2018-05-16","computers_accessories","3546"
"2018-05-17","computers_accessories","1894"
"2018-05-18","computers_accessories","1822"
"2018-05-19","computers_accessories","321"
"2018-05-20","computers_accessories","592"
"2018-05-21","computers_accessories","1524"
"2018-05-22","computers_accessories","5123"
"2018-05-23","computers_accessories","1178"
"2018-05-24","computers_accessories","19"
"2018-05-25","computers_accessories","258"
"2018-05-26","computers_accessories","506"
"2018-05-27","computers_accessories","510"
"2018-05-28","computers_accessories","1636"
"2018-05-29","computers_accessories","1414"
"2018-05-30","computers_accessories","986"
"2018-05-31","computers_accessories","126"
"2018-06-01","computers_accessories","1482"
"2018-06-02","computers_accessories","249"
"2018-06-03","computers_accessories","593"
"2018-06-04","computers_accessories","1747"
"2018-06-05","computers_accessories","2319"
"2018-06-06","computers_accessories","1572"
"2018-06-07","computers_accessories","3109"
"2018-06-08","computers_accessories","1887"
"2018-06-09","computers_accessories","1565"
"2018-06-10","computers_accessories","581"
"2018-06-11","computers_accessories","1629"
"2018-06-12","computers_accessories","1571"
"2018-06-13","computers_accessories","1285"
"2018-06-14","computers_accessories","1079"
"2018-06-15","computers_accessories","899"
"2018-06-16","computers_accessories","1024"
"2018-06-17","computers_accessories","187"
"2018-06-18","computers_accessories","1088"
"2018-06-19","computers_accessories","1154"
"2018-06-20","computers_accessories","2169"
"2018-06-21","computers_accessories","2509"
"2018-06-22","computers_accessories","1391"
"2018-06-23","computers_accessories","804"
"2018-06-24","computers_accessories","500"
"2018-06-25","computers_accessories","2917"
"2018-06-26","computers_accessories","1564"
"2018-06-27","computers_accessories","1316"
"2018-06-28","computers_accessories","1966"
"2018-06-29","computers_accessories","1505"
"2018-06-30","computers_accessories","668"
"2018-07-01","computers_accessories","692"
"2018-07-02","computers_accessories","1646"
"2018-07-03","computers_accessories","1399"
"2018-07-04","computers_accessories","2669"
"2018-07-05","computers_accessories","1486"
"2018-07-06","computers_accessories","621"
"2018-07-07","computers_accessories","257"
"2018-07-08","computers_accessories","1051"
"2018-07-09","computers_accessories","638"
"2018-07-10","computers_accessories","936"
"2018-07-11","computers_accessories","719"
"2018-07-12","computers_accessories","1318"
"2018-07-13","computers_accessories","1668"
"2018-07-14","computers_accessories","851"
"2018-07-15","computers_accessories","416"
"2018-07-16","computers_accessories","1853"
"2018-07-17","computers_accessories","1035"
"2018-07-18","computers_accessories","1823"
"2018-07-19","computers_accessories","1556"
"2018-07-20","computers_accessories","1370"
"2018-07-21","computers_accessories","1255"
"2018-07-22","computers_accessories","895"
"2018-07-23","computers_accessories","2209"
"2018-07-24","computers_accessories","684"
"2018-07-25","computers_accessories","1598"
"2018-07-26","computers_accessories","2117"
"2018-07-27","computers_accessories","2945"
"2018-07-28","computers_accessories","1033"
"2018-07-29","computers_accessories","577"
"2018-07-30","computers_accessories","1802"
"2018-07-31","computers_accessories","2782"
"2018-08-01","computers_accessories","1421"
"2018-08-02","computers_accessories","4286"
"2018-08-03","computers_accessories","1989"
"2018-08-04","computers_accessories","811"
"2018-08-05","computers_accessories","1312"
"2018-08-06","computers_accessories","3186"
"2018-08-07","computers_accessories","2666"
"2018-08-08","computers_accessories","2066"
"2018-08-09","computers_accessories","3104"
"2018-08-10","computers_accessories","1748"
"2018-08-11","computers_accessories","1029"
"2018-08-12","computers_accessories","1018"
"2018-08-13","computers_accessories","1693"
"2018-08-14","computers_accessories","1841"
"2018-08-15","computers_accessories","2164"
"2018-08-16","computers_accessories","2106"
"2018-08-17","computers_accessories","1589"
"2018-08-18","computers_accessories","852"
"2018-08-19","computers_accessories","1138"
"2018-08-20","computers_accessories","613"
"2018-08-21","computers_accessories","836"
"2018-08-22","computers_accessories","688"
"2018-08-23","computers_accessories","705"
"2018-08-24","computers_accessories","371"
"2018-08-25","computers_accessories","190"
"2018-08-26","computers_accessories","469"
"2018-08-27","computers_accessories","38"
"2018-08-28","computers_accessories","284"
"2018-08-29","computers_accessories","85"
"2016-10-04","cool_stuff","179"
"2016-10-06","cool_stuff","272"
"2016-10-07","cool_stuff","660"
"2017-01-07","cool_stuff","798"
"2017-01-09","cool_stuff","350"
"2017-01-10","cool_stuff","176"
"2017-01-15","cool_stuff","39"
"2017-01-16","cool_stuff","629"
"2017-01-17","cool_stuff","67"
"2017-01-20","cool_stuff","736"
"2017-01-21","cool_stuff","16"
"2017-01-23","cool_stuff","117"
"2017-01-24","cool_stuff","165"
"2017-01-25","cool_stuff","1826"
"2017-01-26","cool_stuff","826"
"2017-01-27","cool_stuff","316"
"2017-01-28","cool_stuff","1034"
"2017-01-30","cool_stuff","319"
"2017-01-31","cool_stuff","372"
"2017-02-01","cool_stuff","1393"
"2017-02-02","cool_stuff","1192"
"2017-02-03","cool_stuff","171"
"2017-02-04","cool_stuff","340"
"2017-02-05","cool_stuff","120"
"2017-02-06","cool_stuff","1478"
"2017-02-07","cool_stuff","493"
"2017-02-08","cool_stuff","240"
"2017-02-09","cool_stuff","510"
"2017-02-10","cool_stuff","505"
"2017-02-12","cool_stuff","385"
"2017-02-13","cool_stuff","206"
"2017-02-14","cool_stuff","620"
"2017-02-15","cool_stuff","280"
"2017-02-16","cool_stuff","220"
"2017-02-17","cool_stuff","180"
"2017-02-18","cool_stuff","499"
"2017-02-19","cool_stuff","76"
"2017-02-20","cool_stuff","598"
"2017-02-22","cool_stuff","1513"
"2017-02-23","cool_stuff","160"
"2017-02-24","cool_stuff","336"
"2017-02-25","cool_stuff","200"
"2017-02-27","cool_stuff","70"
"2017-02-28","cool_stuff","1539"
"2017-03-01","cool_stuff","1160"
"2017-03-02","cool_stuff","589"
"2017-03-03","cool_stuff","1222"
"2017-03-04","cool_stuff","449"
"2017-03-05","cool_stuff","105"
"2017-03-06","cool_stuff","545"
"2017-03-07","cool_stuff","404"
"2017-03-08","cool_stuff","1346"
"2017-03-09","cool_stuff","1249"
"2017-03-10","cool_stuff","380"
"2017-03-11","cool_stuff","120"
"2017-03-12","cool_stuff","559"
"2017-03-13","cool_stuff","759"
"2017-03-14","cool_stuff","1252"
"2017-03-15","cool_stuff","979"
"2017-03-16","cool_stuff","279"
"2017-03-17","cool_stuff","990"
"2017-03-18","cool_stuff","325"
"2017-03-19","cool_stuff","360"
"2017-03-20","cool_stuff","1504"
"2017-03-21","cool_stuff","470"
"2017-03-22","cool_stuff","884"
"2017-03-23","cool_stuff","1138"
"2017-03-24","cool_stuff","630"
"2017-03-25","cool_stuff","230"
"2017-03-26","cool_stuff","208"
"2017-03-27","cool_stuff","1176"
"2017-03-28","cool_stuff","781"
"2017-03-29","cool_stuff","59"
"2017-03-30","cool_stuff","947"
"2017-04-01","cool_stuff","2433"
"2017-04-02","cool_stuff","100"
"2017-04-03","cool_stuff","110"
"2017-04-04","cool_stuff","1078"
"2017-04-05","cool_stuff","1325"
"2017-04-06","cool_stuff","673"
"2017-04-07","cool_stuff","200"
"2017-04-08","cool_stuff","779"
"2017-04-09","cool_stuff","324"
"2017-04-10","cool_stuff","1358"
"2017-04-11","cool_stuff","1028"
"2017-04-12","cool_stuff","740"
"2017-04-13","cool_stuff","230"
"2017-04-14","cool_stuff","1337"
"2017-04-15","cool_stuff","200"
"2017-04-16","cool_stuff","100"
"2017-04-17","cool_stuff","477"
"2017-04-18","cool_stuff","969"
"2017-04-19","cool_stuff","729"
"2017-04-20","cool_stuff","1048"
"2017-04-21","cool_stuff","450"
"2017-04-22","cool_stuff","512"
"2017-04-23","cool_stuff","649"
"2017-04-24","cool_stuff","1108"
"2017-04-25","cool_stuff","544"
"2017-04-26","cool_stuff","926"
"2017-04-27","cool_stuff","1485"
"2017-04-28","cool_stuff","185"
"2017-04-29","cool_stuff","330"
"2017-04-30","cool_stuff","396"
"2017-05-01","cool_stuff","370"
"2017-05-02","cool_stuff","1017"
"2017-05-03","cool_stuff","659"
"2017-05-04","cool_stuff","2326"
"2017-05-05","cool_stuff","730"
"2017-05-06","cool_stuff","810"
"2017-05-07","cool_stuff","740"
"2017-05-08","cool_stuff","1675"
"2017-05-09","cool_stuff","864"
"2017-05-10","cool_stuff","1318"
"2017-05-11","cool_stuff","930"
"2017-05-12","cool_stuff","1091"
"2017-05-13","cool_stuff","475"
"2017-05-14","cool_stuff","820"
"2017-05-15","cool_stuff","846"
"2017-05-16","cool_stuff","1592"
"2017-05-17","cool_stuff","856"
"2017-05-18","cool_stuff","903"
"2017-05-19","cool_stuff","2202"
"2017-05-20","cool_stuff","849"
"2017-05-21","cool_stuff","1839"
"2017-05-22","cool_stuff","1830"
"2017-05-23","cool_stuff","1065"
"2017-05-24","cool_stuff","2149"
"2017-05-25","cool_stuff","1218"
"2017-05-26","cool_stuff","220"
"2017-05-27","cool_stuff","802"
"2017-05-28","cool_stuff","260"
"2017-05-29","cool_stuff","1176"
"2017-05-30","cool_stuff","908"
"2017-05-31","cool_stuff","1157"
"2017-06-01","cool_stuff","1980"
"2017-06-02","cool_stuff","4365"
"2017-06-03","cool_stuff","690"
"2017-06-04","cool_stuff","779"
"2017-06-05","cool_stuff","3385"
"2017-06-06","cool_stuff","1757"
"2017-06-07","cool_stuff","748"
"2017-06-08","cool_stuff","336"
"2017-06-09","cool_stuff","1148"
"2017-06-11","cool_stuff","1314"
"2017-06-12","cool_stuff","1103"
"2017-06-13","cool_stuff","1665"
"2017-06-14","cool_stuff","1057"
"2017-06-15","cool_stuff","690"
"2017-06-16","cool_stuff","1233"
"2017-06-17","cool_stuff","280"
"2017-06-18","cool_stuff","486"
"2017-06-19","cool_stuff","961"
"2017-06-20","cool_stuff","1057"
"2017-06-21","cool_stuff","1225"
"2017-06-22","cool_stuff","776"
"2017-06-23","cool_stuff","1011"
"2017-06-24","cool_stuff","895"
"2017-06-25","cool_stuff","3525"
"2017-06-26","cool_stuff","779"
"2017-06-27","cool_stuff","936"
"2017-06-28","cool_stuff","826"
"2017-06-29","cool_stuff","1248"
"2017-06-30","cool_stuff","1990"
"2017-07-01","cool_stuff","1957"
"2017-07-02","cool_stuff","1303"
"2017-07-03","cool_stuff","2575"
"2017-07-04","cool_stuff","143"
"2017-07-05","cool_stuff","2983"
"2017-07-06","cool_stuff","2104"
"2017-07-07","cool_stuff","1142"
"2017-07-08","cool_stuff","1252"
"2017-07-09","cool_stuff","429"
"2017-07-10","cool_stuff","2516"
"2017-07-11","cool_stuff","1680"
"2017-07-12","cool_stuff","738"
"2017-07-13","cool_stuff","929"
"2017-07-14","cool_stuff","1850"
"2017-07-15","cool_stuff","736"
"2017-07-16","cool_stuff","744"
"2017-07-17","cool_stuff","1149"
"2017-07-18","cool_stuff","1427"
"2017-07-19","cool_stuff","759"
"2017-07-20","cool_stuff","630"
"2017-07-21","cool_stuff","864"
"2017-07-22","cool_stuff","942"
"2017-07-23","cool_stuff","1922"
"2017-07-24","cool_stuff","1248"
"2017-07-25","cool_stuff","675"
"2017-07-26","cool_stuff","175"
"2017-07-27","cool_stuff","725"
"2017-07-28","cool_stuff","1254"
"2017-07-29","cool_stuff","1055"
"2017-07-30","cool_stuff","1122"
"2017-07-31","cool_stuff","481"
"2017-08-01","cool_stuff","2364"
"2017-08-02","cool_stuff","800"
"2017-08-03","cool_stuff","1428"
"2017-08-04","cool_stuff","667"
"2017-08-05","cool_stuff","531"
"2017-08-06","cool_stuff","1180"
"2017-08-07","cool_stuff","2032"
"2017-08-08","cool_stuff","1013"
"2017-08-09","cool_stuff","2110"
"2017-08-10","cool_stuff","1503"
"2017-08-11","cool_stuff","2782"
"2017-08-12","cool_stuff","2007"
"2017-08-13","cool_stuff","1351"
"2017-08-14","cool_stuff","947"
"2017-08-15","cool_stuff","1233"
"2017-08-16","cool_stuff","3720"
"2017-08-17","cool_stuff","1783"
"2017-08-18","cool_stuff","1169"
"2017-08-19","cool_stuff","839"
"2017-08-20","cool_stuff","464"
"2017-08-21","cool_stuff","1313"
"2017-08-22","cool_stuff","2203"
"2017-08-23","cool_stuff","546"
"2017-08-24","cool_stuff","963"
"2017-08-25","cool_stuff","890"
"2017-08-26","cool_stuff","429"
"2017-08-27","cool_stuff","1969"
"2017-08-28","cool_stuff","1126"
"2017-08-29","cool_stuff","420"
"2017-08-30","cool_stuff","1564"
"2017-08-31","cool_stuff","376"
"2017-09-01","cool_stuff","1258"
"2017-09-02","cool_stuff","843"
"2017-09-03","cool_stuff","2739"
"2017-09-04","cool_stuff","196"
"2017-09-05","cool_stuff","896"
"2017-09-06","cool_stuff","581"
"2017-09-07","cool_stuff","1789"
"2017-09-08","cool_stuff","1008"
"2017-09-09","cool_stuff","785"
"2017-09-10","cool_stuff","1443"
"2017-09-11","cool_stuff","793"
"2017-09-12","cool_stuff","1567"
"2017-09-13","cool_stuff","1917"
"2017-09-14","cool_stuff","1354"
"2017-09-15","cool_stuff","70"
"2017-09-16","cool_stuff","1283"
"2017-09-17","cool_stuff","1716"
"2017-09-18","cool_stuff","1372"
"2017-09-19","cool_stuff","2893"
"2017-09-20","cool_stuff","2281"
"2017-09-21","cool_stuff","1094"
"2017-09-22","cool_stuff","818"
"2017-09-23","cool_stuff","980"
"2017-09-24","cool_stuff","685"
"2017-09-25","cool_stuff","1738"
"2017-09-26","cool_stuff","1171"
"2017-09-27","cool_stuff","572"
"2017-09-28","cool_stuff","1963"
"2017-09-29","cool_stuff","1975"
"2017-09-30","cool_stuff","435"
"2017-10-01","cool_stuff","825"
"2017-10-02","cool_stuff","1443"
"2017-10-03","cool_stuff","688"
"2017-10-04","cool_stuff","2279"
"2017-10-05","cool_stuff","570"
"2017-10-06","cool_stuff","2110"
"2017-10-07","cool_stuff","925"
"2017-10-08","cool_stuff","590"
"2017-10-09","cool_stuff","1900"
"2017-10-10","cool_stuff","1489"
"2017-10-11","cool_stuff","1319"
"2017-10-12","cool_stuff","741"
"2017-10-13","cool_stuff","1611"
"2017-10-14","cool_stuff","2024"
"2017-10-15","cool_stuff","1215"
"2017-10-16","cool_stuff","3158"
"2017-10-17","cool_stuff","2199"
"2017-10-18","cool_stuff","1195"
"2017-10-19","cool_stuff","1677"
"2017-10-20","cool_stuff","1567"
"2017-10-21","cool_stuff","1235"
"2017-10-22","cool_stuff","436"
"2017-10-23","cool_stuff","1393"
"2017-10-24","cool_stuff","2215"
"2017-10-25","cool_stuff","1908"
"2017-10-26","cool_stuff","2215"
"2017-10-27","cool_stuff","1728"
"2017-10-28","cool_stuff","441"
"2017-10-29","cool_stuff","803"
"2017-10-30","cool_stuff","2589"
"2017-10-31","cool_stuff","424"
"2017-11-01","cool_stuff","1222"
"2017-11-02","cool_stuff","1954"
"2017-11-03","cool_stuff","1566"
"2017-11-04","cool_stuff","1772"
"2017-11-05","cool_stuff","2048"
"2017-11-06","cool_stuff","2623"
"2017-11-07","cool_stuff","1489"
"2017-11-08","cool_stuff","1575"
"2017-11-09","cool_stuff","828"
"2017-11-10","cool_stuff","1298"
"2017-11-11","cool_stuff","2447"
"2017-11-12","cool_stuff","2114"
"2017-11-13","cool_stuff","2087"
"2017-11-14","cool_stuff","842"
"2017-11-15","cool_stuff","2148"
"2017-11-16","cool_stuff","751"
"2017-11-17","cool_stuff","1566"
"2017-11-18","cool_stuff","2058"
"2017-11-19","cool_stuff","1104"
"2017-11-20","cool_stuff","4676"
"2017-11-21","cool_stuff","1900"
"2017-11-22","cool_stuff","1159"
"2017-11-23","cool_stuff","2737"
"2017-11-24","cool_stuff","5965"
"2017-11-25","cool_stuff","1893"
"2017-11-26","cool_stuff","1213"
"2017-11-27","cool_stuff","1959"
"2017-11-28","cool_stuff","1598"
"2017-11-29","cool_stuff","948"
"2017-11-30","cool_stuff","759"
"2017-12-01","cool_stuff","1111"
"2017-12-02","cool_stuff","1237"
"2017-12-03","cool_stuff","1462"
"2017-12-04","cool_stuff","2315"
"2017-12-05","cool_stuff","3597"
"2017-12-06","cool_stuff","3975"
"2017-12-07","cool_stuff","784"
"2017-12-08","cool_stuff","2334"
"2017-12-09","cool_stuff","2483"
"2017-12-10","cool_stuff","743"
"2017-12-11","cool_stuff","1750"
"2017-12-12","cool_stuff","1482"
"2017-12-13","cool_stuff","1112"
"2017-12-14","cool_stuff","1182"
"2017-12-15","cool_stuff","1089"
"2017-12-16","cool_stuff","793"
"2017-12-17","cool_stuff","1100"
"2017-12-18","cool_stuff","751"
"2017-12-19","cool_stuff","1289"
"2017-12-20","cool_stuff","604"
"2017-12-21","cool_stuff","844"
"2017-12-22","cool_stuff","70"
"2017-12-23","cool_stuff","635"
"2017-12-24","cool_stuff","843"
"2017-12-25","cool_stuff","167"
"2017-12-26","cool_stuff","1027"
"2017-12-27","cool_stuff","1010"
"2017-12-28","cool_stuff","755"
"2017-12-29","cool_stuff","1014"
"2017-12-30","cool_stuff","862"
"2017-12-31","cool_stuff","595"
"2018-01-01","cool_stuff","680"
"2018-01-02","cool_stuff","1175"
"2018-01-03","cool_stuff","975"
"2018-01-04","cool_stuff","2934"
"2018-01-05","cool_stuff","1039"
"2018-01-06","cool_stuff","1100"
"2018-01-07","cool_stuff","1037"
"2018-01-08","cool_stuff","1027"
"2018-01-09","cool_stuff","1591"
"2018-01-10","cool_stuff","1023"
"2018-01-11","cool_stuff","1747"
"2018-01-12","cool_stuff","534"
"2018-01-13","cool_stuff","1256"
"2018-01-14","cool_stuff","1774"
"2018-01-15","cool_stuff","2338"
"2018-01-16","cool_stuff","1926"
"2018-01-17","cool_stuff","2046"
"2018-01-18","cool_stuff","1678"
"2018-01-19","cool_stuff","1018"
"2018-01-20","cool_stuff","384"
"2018-01-21","cool_stuff","501"
"2018-01-22","cool_stuff","1126"
"2018-01-23","cool_stuff","2493"
"2018-01-24","cool_stuff","895"
"2018-01-25","cool_stuff","1764"
"2018-01-26","cool_stuff","558"
"2018-01-27","cool_stuff","1484"
"2018-01-28","cool_stuff","742"
"2018-01-29","cool_stuff","1294"
"2018-01-30","cool_stuff","645"
"2018-01-31","cool_stuff","953"
"2018-02-01","cool_stuff","1842"
"2018-02-02","cool_stuff","245"
"2018-02-03","cool_stuff","435"
"2018-02-04","cool_stuff","488"
"2018-02-05","cool_stuff","742"
"2018-02-06","cool_stuff","877"
"2018-02-07","cool_stuff","1473"
"2018-02-08","cool_stuff","392"
"2018-02-09","cool_stuff","781"
"2018-02-10","cool_stuff","519"
"2018-02-11","cool_stuff","1550"
"2018-02-12","cool_stuff","1513"
"2018-02-13","cool_stuff","1967"
"2018-02-14","cool_stuff","749"
"2018-02-15","cool_stuff","1531"
"2018-02-16","cool_stuff","709"
"2018-02-17","cool_stuff","1805"
"2018-02-18","cool_stuff","1303"
"2018-02-19","cool_stuff","558"
"2018-02-20","cool_stuff","2157"
"2018-02-21","cool_stuff","1980"
"2018-02-22","cool_stuff","1504"
"2018-02-23","cool_stuff","536"
"2018-02-24","cool_stuff","846"
"2018-02-25","cool_stuff","1449"
"2018-02-26","cool_stuff","754"
"2018-02-27","cool_stuff","646"
"2018-02-28","cool_stuff","1653"
"2018-03-01","cool_stuff","1189"
"2018-03-02","cool_stuff","1079"
"2018-03-03","cool_stuff","777"
"2018-03-04","cool_stuff","1544"
"2018-03-05","cool_stuff","1268"
"2018-03-06","cool_stuff","1347"
"2018-03-07","cool_stuff","1444"
"2018-03-08","cool_stuff","1167"
"2018-03-09","cool_stuff","751"
"2018-03-10","cool_stuff","2518"
"2018-03-11","cool_stuff","783"
"2018-03-12","cool_stuff","859"
"2018-03-13","cool_stuff","874"
"2018-03-14","cool_stuff","536"
"2018-03-15","cool_stuff","1631"
"2018-03-16","cool_stuff","822"
"2018-03-17","cool_stuff","861"
"2018-03-18","cool_stuff","1205"
"2018-03-19","cool_stuff","1636"
"2018-03-20","cool_stuff","1477"
"2018-03-21","cool_stuff","2206"
"2018-03-22","cool_stuff","1463"
"2018-03-23","cool_stuff","947"
"2018-03-24","cool_stuff","1307"
"2018-03-25","cool_stuff","1289"
"2018-03-26","cool_stuff","1644"
"2018-03-27","cool_stuff","1841"
"2018-03-28","cool_stuff","1319"
