"seller_id","percentage_on_time","avg_review_score"
"25e6ffe976bd75618accfe16cefcbd0d","0.97","4.4"
"33576ec5412fb5905d876f12f33bfde6","0.97","4.1"
"1a3df491d1c4f1589fc2b934ada68bf2","0.97","4.2"
"5f1dc28029d2c244352a68107ec2b542","0.97","4.4"
"76d64c4aca3a7baf218bf93ef7fa768d","0.97","4.1"
"240b9776d844d37535668549a396af32","0.97","4.3"
"d94a40fd42351c259927028d163af842","0.97","4.1"
"b839e41795b7f3ad94cc2014a52f6796","0.97","4.0"
"53243585a1d6dc2643021fd1853d8905","0.97","4.1"
"8bd0f31cf0a614c658f6763bd02dea69","0.97","4.2"
"cc5a78bbad32776dc4e3af205218368c","0.97","4.5"
"f00e21b1e91a79653163b7fd8f293ff1","0.97","4.1"
"6061155addc1e54b4cfb51c1c2a32ad8","0.97","4.7"
"4b5f66b7adcf57f1ecc0d3c07dd6b177","0.97","4.1"
"ff063b022a9a0aab91bad2c9088760b7","0.97","4.3"
"02f5837340d7eb4f653d676c7256523a","0.97","4.8"
"06df0c10d34e459d9672bc77388742eb","0.97","4.4"
"376a891762bbdecbc02b4b6adec3fdda","0.97","4.7"
"232a6014e7b10cba61c6c2b2ea6bb4b0","0.97","4.1"
"c6bda72e4dbf5c5866b13cb1810c6d03","0.97","4.4"
"6b243f80ed07b10f0e8aa0f21a205f3c","0.97","4.0"
"1e8b33f18b4f7598d87f5cbee2282cc2","0.97","4.3"
"7722b1df1b0e383e000397b2c11e3e19","0.97","4.2"
"2ff97219cb8622eaf3cd89b7d9c09824","0.97","4.5"
"2199e7fe213c16213bf5d6a7eadc9a5d","0.97","4.3"
"01fd077212124329bac32490e8ef80d9","0.97","4.3"
"9e6229250fedbe05838fef417b74e7fb","0.97","3.9"
"30829ded4523ab9224b93bc49a62c95f","0.97","3.6"
"95f83f51203c626648c875dd41874c7f","0.97","3.2"
"1c68394e931a64f90ea236c5ea590300","0.97","3.9"
"36a968b544695394e4e9d7572688598f","0.97","3.6"
"de722cd6dad950a92b7d4f82673f8833","0.97","4.2"
"7178f9f4dd81dcef02f62acdf8151e01","0.97","4.0"
"e7d5b006eb624f13074497221eb37807","0.97","3.1"
"c864036feaab8c1659f65ea4faebe1da","0.97","4.6"
"a7f13822ceb966b076af67121f87b063","0.97","3.4"
"0bb738e4d789e63e2267697c42d35a2d","0.97","4.6"
"cce6ab8d1682639fe45ab70234f1665f","0.97","4.4"
"b76dba6c951ab00dc4edf0a1aa88037e","0.97","4.1"
"c8b3445d737de6befde0c88ede534a5e","0.97","4.0"
"ea67327e24487bdfac5fbfa37ea124df","0.97","3.6"
"d379f449f2a3b271bc01c0782020f705","0.97","3.9"
"537eb890efff034a88679788b647c564","0.97","4.2"
"febab0275244b9a49a623f0bd613ca2f","0.97","4.3"
"30a2f535bb48308f991d0b9ad4a8c4bb","0.97","4.3"
"8fdca8e349553f99bc738833a62c8802","0.97","4.4"
"05ff92fedb5be47920fea08e501238b9","0.97","4.2"
"974cf2cb8f4b7add98709c30df02fe10","0.97","4.1"
"4e7c18b98d84e05cbae3ff0ff03846c2","0.97","4.1"
"1771297ac436903d1dd6b0e9279aa505","0.97","4.6"
"98dac6635aee4995d501a3972e047414","0.97","3.9"
"b92e3c8f9738272ff7c59e111e108d7c","0.97","4.1"
"c8417879a15366a17c30af34c798c332","0.97","4.0"
"062ce95fa2ad4dfaedfc79260130565f","0.97","4.0"
"1b8356dabde1d35e17cef975c3f82730","0.98","4.1"
"33a6f4b1e7cdc205511e76ba1b6e0186","0.98","4.4"
"b4ffb71f0cb1b1c3d63fad021ecf93e1","0.98","4.0"
"3f995f07c49d0d55a99d5c54957f7d81","0.98","4.2"
"e0a366315b1b726b6c7832d664c0f530","0.98","4.3"
"66dc1b1632bd6a3e508510c5b3492107","0.98","3.4"
"37be5a7c751166fbc5f8ccba4119e043","0.98","4.3"
"4bfc7a4a1cf8d4d2121c27422d9e50b5","0.98","4.2"
"516e7738bd8f735ac19a010ee5450d8d","0.98","4.5"
"2a5b78b41cd05baeac8df54c6606b92c","0.98","4.1"
"4c03b9dd4c11ee2cb35c96c49efc9420","0.98","4.1"
"289cdb325fb7e7f891c38608bf9e0962","0.98","4.6"
"5a93f3ab0ef4c84ed5e1b5dbf23978bc","0.98","4.7"
"55a5b51f93f2b70ea513f5a047b0262a","0.98","4.5"
"bacb1f0ed56ad24198f5810d2b3fe9a5","0.98","4.1"
"83e197e95a1bbabc8c75e883ed016c47","0.98","4.7"
"d98eec89afa3380e14463da2aabaea72","0.98","4.3"
"86ccac0b835037332a596a33b6949ee1","0.98","4.0"
"a5cba26a62b8b4d0145b68b841e62e7f","0.98","4.5"
"bf3c6d2a28b2b5501e6c15448982dcc9","0.98","4.4"
"4200ddf1967c5e41e48db62bc6d4b5ac","0.98","4.2"
"42bde9fef835393bb8a8849cb6b7f245","0.98","4.2"
"33a17d60c64393351ebf1ef860f4e0f2","0.98","4.6"
"cab85505710c7cb9b720bceb52b01cee","0.98","4.3"
"817245bcc3badd82bbd222e0366951a6","0.98","4.1"
"c68fb906c8f4b4b946d8386bfa6e5467","0.98","4.5"
"3340ef1913fb70d28420f6ceb685c339","0.98","4.3"
"efcd8d2104f1a05d028af7bad20d974b","0.98","4.2"
"6c177e38df6d3f34182b1f1d427231bf","0.98","4.0"
"f680f85bee2d253556ac91be391d2c82","0.98","4.3"
"0ef83d7d83ed97cd2a0049ac8be5f88a","0.98","4.3"
"6c7d50c24b3ccd2fd83b44d8bb34e073","0.98","4.4"
"2a84855fd20af891be03bc5924d2b453","0.98","4.2"
"609e1a9a6c2539919b8205cf7c4e6ff0","0.98","3.6"
"381c83fdca332ea6afd896da20bf6e4a","0.98","4.4"
"6481e96574816ead57975da2c0f6d80d","0.98","4.1"
"229c3efbfb0ea2058de4ccdfbc3d784a","0.98","3.6"
"d66c305afaec317ebee552073a674429","0.98","4.4"
"8c16d1f32a54d92897cc437244442e1b","0.98","4.3"
"96804ea39d96eb908e7c3afdb671bb9e","0.98","3.9"
"9add47bf45ce8e8c7db6b9cf670b1e09","0.98","4.2"
"58f1a6197ed863543e0136bdedb3fce2","0.98","4.2"
"9674754b5a0cb32b638cec001178f799","0.98","4.0"
"8a432f4e5b471f8da497d7dc517666e2","0.98","4.2"
"3d8fa2f5b647373c8620330c4e077a9f","0.98","4.0"
"0432ead42b6c8a0bdf68154add917fdf","0.98","4.5"
"ac3508719a1d8f5b7614b798f70af136","0.98","4.6"
"85d9eb9ddc5d00ca9336a2219c97bb13","0.98","4.2"
"5cf13accae3222c70a9cac40818ae839","0.98","4.4"
"bccf933e006e9b94a6184af782963e77","0.98","4.5"
"dbc22125167c298ef99da25668e1011f","0.98","4.2"
"8bb48dc19fccaa8613b6229bf7f452a2","0.98","4.3"
"1d4587203296c8f4ad134dc286fa6db0","0.98","4.3"
"138dbe45fc62f1e244378131a6801526","0.98","4.0"
"709e16e2b25c7474d980076c6bfc4806","0.98","4.5"
"d1b65fc7debc3361ea86b5f14c68d2e2","0.98","4.6"
"7f7b8245c336066a1f9933c359f11d77","0.98","4.6"
"bd23da7354813347129d751591d1a6e2","0.98","4.0"
"b8bc237ba3788b23da09c0f1f3a3288c","0.98","4.3"
"725c32fa80c2faacc4fc88450d27314e","0.99","4.5"
"080199a181c46c657dc5aa235411be3b","0.99","4.6"
"17ca9b9e9b9ef8fdb529001b49ebb50f","0.99","4.0"
"d12c926d74ceff0a90a21184466ce161","0.99","4.1"
"dfa0c4c6229ab200a4a1336b4d7128ff","0.99","4.0"
"cb8bcce248bb1fb274ba762d8b971456","0.99","4.3"
"12b9676b00f60f3b700e83af21824c0e","0.99","4.5"
"9d5a9018aee56acb367ba9c3f05d1d6a","0.99","4.4"
"ca3bd7cd9f149df75950150d010fe4a2","0.99","3.7"
"259f7b5e6e482c230e5bfaa670b6bb8f","0.99","4.2"
"c3cfdc648177fdbbbb35635a37472c53","0.99","4.4"
"48162d548f5b1b11b9d29d1e01f75a61","0.99","3.8"
"612170e34b97004b3ba37eae81836b4c","0.99","4.4"
"822166ed1e47908f7cfb49946d03c726","0.99","3.9"
"0ea22c1cfbdc755f86b9b54b39c16043","0.99","4.3"
"e26901d5ab434ce92fd9b5c256820a4e","0.99","4.1"
"5c243662ce92d84573bfaff24c3e3700","0.99","4.1"
"0bae85eb84b9fb3bd773911e89288d54","0.99","4.2"
"91f848e9f4be368f4318775aac733370","0.99","4.3"
"751bdc4d83a466c7206cd42e8f426b03","0.99","3.5"
"6cd68b3ed6d59aaa9fece558ad360c0a","0.99","4.4"
"530ec6109d11eaaf87999465c6afee01","0.99","4.2"
"520b493b57809f446cb0a233bb3e25c7","0.99","4.4"
"744dac408745240a2c2528fb1b6028f3","0.99","4.5"
"0df3984f9dfb3d49ac6366acbd3bbb85","0.99","4.3"
"582d4f8675b945722eda7c0cb61ba4c7","0.99","4.1"
"ce27a3cc3c8cc1ea79d11e561e9bebb6","0.99","3.9"
"d921b68bf747894be13a97ae52b0f386","0.99","4.6"
"f9244d45189d3a3605499abddeade7d5","1.00","4.3"
"5b664594895aefb418afaee6d40a9a23","1.00","3.6"
"ade45994b717ccee333492330fbf037b","1.00","4.5"
"41b86b552e54e3a7009596125aa8b167","1.00","4.4"
"718539d38d07dd351c76db862760e2e2","1.00","4.3"
"508808d438fe2ff972ed13bb8f4a82e2","1.00","4.3"
"7e26c750b4cb9f6766f58265ff9ebe95","1.00","4.4"
"c72de06d72748d1a0dfb2125be43ba63","1.00","4.5"
"1b1ae47a313a825a7ccceb8e2e30fa9d","1.00","3.9"
"cac876b37d3abcd6bd76caca30277996","1.00","4.6"
"8c5e007d7bd5693fa1386ffefbc99f6c","1.00","4.2"
"da6a60cc8cc724fe51be021ff8be779c","1.00","4.8"
"83645b1645cdee8953ee54c29ceed564","1.00","4.4"
"f0e103c63864d5405b958d984b6e94c9","1.00","4.7"
"b372ee768ed69e46ca8cdbd267aa7a38","1.00","4.4"
"c26a2be5b53b7db6b276280da212a779","1.00","2.7"
"14a08204d03bb6b6bde8029f801ae0eb","1.00","3.8"
"07bf9669d84d1f11be443a9dd938f698","1.00","3.3"
"431050a06a317f2b38168dec3dcd2b46","1.00","4.3"
"141440cad9341e553f8401c574a2aa38","1.00","4.2"
"788e857f317e53de488d393e65a80f45","1.00","4.9"
"aae3bfea055532c57fb453ed3ec80b30","1.00","3.6"
"b9a03475e6447e631b6799ec8274800f","1.00","4.3"
"38102b031c2a15e54623d711bfc753d3","1.00","3.6"
"3f0e48d209018b466fcd3bb4ccfeb520","1.00","3.9"
"a23266650e7c84bb93fbbba502137478","1.00","3.3"
"8602a61d680a10a82cceeeda0d99ea3d","1.00","4.5"
"26af45f5dfd967225a832838aa4e24a3","1.00","4.2"
"79ed755314cfe6df0daef2c6cd3022cd","1.00","4.7"
"57e632711dec9ec14ca7546769483e7e","1.00","4.4"
"33ac3e28642ab8bda860a2f693000e78","1.00","4.2"
"30a81d8cf85fb2ada1b1b094c9583a95","1.00","4.9"
"6f83d9e4da896daae20b9b6b2d3ff8d2","1.00","4.4"
"62c50c1af4dfdc4149d25c5222043d39","1.00","3.3"
"ed4acab38528488b65a9a9c603ff024a","1.00","3.7"
"968268a686aa05d1f529fb07dff08130","1.00","3.5"
"1dcfa3835714681d4ba4a93bc1e0fd41","1.00","3.9"
"42fa4ee7240e9b8eb4576358ec142ba7","1.00","4.8"
"52f9db5cfb423382a2fa5c9e39303202","1.00","4.2"
"ddd51ae8cda92f3995a51fc0f0f3eec7","1.00","4.6"
"e601b04acf48b4576e73ddca9481f0dc","1.00","3.9"
"a2deecd5398f5df4987110c80a1972a3","1.00","3.7"
"9baf5cb77970f539089d09a38bcec5c3","1.00","4.3"
"cda598c48d7c614bc1cad7d8ff6f0010","1.00","3.9"
"9d681c7e12db302cb261e721040dde65","1.00","4.9"
"c394e193cda3b4225ff2094d32184849","1.00","4.7"
"e603cf3fec55f8697c9059638d6c8eb5","1.00","4.5"
"38e6dada03429a47197d5d584d793b41","1.00","3.3"
"94e93ce877be27a515118dbfd2c2be41","1.00","3.9"
"89a51f50b8095ea78d5768f34c13a76f","1.00","4.7"
"77fccaae319668a8ab6cd0fd16aec48c","1.00","4.3"
"6eb94e1466490d327a09abf8f3552a50","1.00","4.4"
"72bc2cce903c872fe376a8faaa81d237","1.00","4.4"
"41ab63a91b8b264e8c8780368bf1dd5b","1.00","4.2"
"acb6c2ca5c82411c1fdb88d5fd5eb95e","1.00","3.7"
"272f092de69afedd4d2969440b37f18f","1.00","3.9"
"0b36063d5818f81ccb94b54adfaebbf5","1.00","5.0"
"2f74af7a0ee5636f12c2336f9fffed47","1.00","4.3"
"3c010235b7345c92f125d14ee232a76b","1.00","4.7"
"25e47381a6c510ddeb36084e33b89f0c","1.00","4.1"
"6b9b80d53ba3676eafe60268a810b5a1","1.00","3.9"
"7ade73f1b9b4e965f9009a4c3a7e2c15","1.00","4.8"
"ed859002ad59dbf8cf3602696a6c3000","1.00","4.0"
"094ced053e257ae8cae57205592d6712","1.00","4.1"
"acf974e4d5950ad143a247471b831eb9","1.00","4.8"
"01c97ebb5cdac52891c0ed1c37ba0012","1.00","4.1"
"b410bdd36d5db7a65dcd42b7ead933b8","1.00","4.7"
"0eaa7e33d73809f1f925f7d07c506cbd","1.00","4.7"
"a8739afb32aaa45e01815ca76f76f54b","1.00","3.5"
"06bb3a2fe5e7b7a845b13e8fb91bd944","1.00","4.6"
"3d621842b2ed28e2b474132480edac3c","1.00","3.9"
"bf100ecb7997df312b285358fb32f92c","1.00","4.4"
"f12d3c2a14729ae461b920c11fe20fdc","1.00","4.3"
"3d2531eccfbde1d7c8db7a3a12fb267a","1.00","4.2"
"5bc24d989e71e93c33e50a7782431b0e","1.00","4.4"
"2fdde51ad3e12f297da656d4fbd5d0b5","1.00","4.7"
"7a2d2949aea47fab95fd98d6c9f618b1","1.00","4.3"
"1354d51653f645349064725ed204e85e","1.00","3.7"
"3785b653b1b82de85ab47dd139938091","1.00","4.8"
"e250d617a0ad591ba9bd663e584a895d","1.00","2.8"
"4736e9d642ef4257cd7622516931eb51","1.00","4.2"
"0ebd97a106433a45a4aebe57c1799778","1.00","4.5"
"512d298ac2a96d1931b6bd30aa21f61d","1.00","4.3"
"d4910f1cdcfdabd48d6b316e395d4a23","1.00","4.9"
"d4e4b5192cba4e0e66eb12a9d347239d","1.00","4.2"
"8f78f0903005064036736c7173a5c2ed","1.00","3.5"
"41b14765bd56c8ad10971074380f9c0c","1.00","4.1"
"3bb548e3cb7f70f28e3f11ee9dce0e59","1.00","4.0"
"2c4c47cb51acd5ea5db5e0ae0e26542a","1.00","4.6"
"06e5eefc71ec47ae763c5c6f8db7064f","1.00","3.9"
"1c5e4e49b9079480255b49d50aac1aa9","1.00","4.3"
"9616352088dcf83a7c06637f4ebf1c80","1.00","4.2"
"ead2bab70821ea148476ae9bc08548ac","1.00","4.3"
"4305fe92735c8a43d154ff6dd2b8d927","1.00","3.9"
"cfd7ddab722b902f7ac5b5f3ba6d723d","1.00","4.5"
"2059c39f76271d4ca3f15b5ffaccc8b8","1.00","4.5"
"33d677f27a69b84051204ee4ae76eaca","1.00","4.6"
"670a9dda115b5a88b18cfadee8de2332","1.00","4.5"
"638cba8be1fb599bbb76fd6948351eb3","1.00","4.6"
"63a79f5a7eb5cb48a7e5787b141c7993","1.00","4.5"
"8ab42aa58097fd4668d60cc648225d5f","1.00","4.2"
"6426d21aca402a131fc0a5d0960a3c90","1.00","4.2"
"e2c92f9c1c7746d899d18f2e158bbff7","1.00","4.1"
"b90e891671cffd9557f33a97dc523645","1.00","4.1"
"8a2d12a90e92f012ce5226fc6592b653","1.00","4.6"
"845e8036c3f7bf62099352f5ed910240","1.00","3.8"
"df91910b6a03bb2e3358fa6a35e32f6f","1.00","4.4"
"cc3d14116804f7209f3884f6367f1152","1.00","4.7"
"2b3e4a2a3ea8e01938cabda2a3e5cc79","1.00","4.4"
"5debea795b07621e1f90532e18f96145","1.00","4.3"
"73a63f72308aa20a46f4b1632018f196","1.00","4.1"
"0ddefe3c7a032b91f4e25b9c3a08fca1","1.00","4.5"
"5c030029b5916fed0986310385ec9009","1.00","4.9"
"ffa6adafb71b807dc13159e26431354c","1.00","3.8"
"6e1862e15f33d9994bc25922a85e1efc","1.00","4.7"
"bdae679a9b282249bc23b9b69dae9a99","1.00","3.5"
"3481aa57cd91f9f9d3fa1fa12d9a3bf7","1.00","3.9"
"ff4e2d38692ce827b1a4f4b8196e680d","1.00","4.3"
"b1fecf4da1fa2689bccffa0121953643","1.00","5.0"
"8603f0038fe0e52fedd3382d266723de","1.00","4.4"
"fec6275253471ace26d209bbaa64cd0f","1.00","4.6"
"596849622429351f47b32e6cae1055ff","1.00","4.0"
"3092c0b297aacfb4bb6e056ebe13b9b8","1.00","3.6"
"0885aaf116795758dfeb5f1032487bcd","1.00","4.2"
"26d6bbee02420494d471c9f6436929c0","1.00","4.7"
"8daab2245ebdc277c51098d01c5ad8ef","1.00","4.6"
"77e4abfd739aed9c46480f90f81c0eb4","1.00","4.8"
"e644cbadf7eeb30d0d29f335ce7d52ec","1.00","3.7"
"d9e8c084b68fe958861d8f2c21202e6b","1.00","4.2"
"54583ab379489add547fe47b628db589","1.00","4.8"
"92d14edfb62ee5ae7fdff70b0f4e7233","1.00","2.8"
"5cbbd5a299cab112b7bf23862255e43e","1.00","4.3"
"a0415d9b25ede3c4b1e477e9916ffc03","1.00","3.9"
"c157bdeedcbc9a8e3c8bf0d87ff24428","1.00","4.5"
"acce39e832338debb07b02385cde5967","1.00","4.5"
"0b18d63d0cd1d723567903fd34a07df2","1.00","4.8"
"bd697db56ff8e7c9cd1abeb7f72029b2","1.00","4.2"
"f1fd5ab1181f827ffad998c1a5de7d74","1.00","4.7"
"d8cf3b6a2151949f930d0252b180ec42","1.00","3.0"
"ea6b12bf9ffe2bac34602ec631d97a47","1.00","4.1"
"4bf2f4ee540798a61f9636d12cd9cc80","1.00","4.2"
"0ff83046c3fa22efee8ecf291888b191","1.00","4.8"
"e1dc0754bada9ee4cfe9713f22f61292","1.00","3.8"
"f326006815956455b2859abd58fe7e39","1.00","4.7"
"bb135baca94c82fcb731335ad5b04a03","1.00","2.7"
"59cea8e446d3834393058e7e0666b6fb","1.00","4.6"
"54065e9aef7e9e9c2dc23b7594db021a","1.00","3.9"
"e9c6969d40e6a3d2d0f90013165c2b98","1.00","4.4"
"f4a04f7be452aa3bb31760bf00055dd0","1.00","4.7"
"65febd49fd28ec955651299159b1f527","1.00","4.2"
"3fac58ce0ad699020c7944d53c41329c","1.00","4.6"
"8ae520247981aa06bc94abddf5f46d34","1.00","4.4"
"5075aaa8404020ae6aa8bf4792099b41","1.00","3.9"
"d93844a9c55ba7ce353388bcf849ea56","1.00","4.2"
"671585f5a2af58b6e276bc01003c0d2b","1.00","4.7"
"7238a95bb63ef7e498389fb863b834a1","1.00","4.7"
"b080809eaacb49e5ca07290981472431","1.00","4.8"
"768de2a4fc06aacecb9a586ccc30746a","1.00","4.4"
"ea65d8b58316a6f2362f2a9e4b3e86ad","1.00","3.2"
"6806dad1da97bfb5a9038eac6881f706","1.00","3.9"
"60562ab00b8054280520d390c8c0045c","1.00","4.8"
"bc503e244f187939d10c92a5c8e378ce","1.00","3.8"
"bfd938b22bc99bce1ae60dc602889f52","1.00","3.1"
"5882820ef11c4c068eea0677a7a879b4","1.00","4.2"
"8ed8ea9a57c862f2c18c2fe41f601d56","1.00","4.5"
"270297ead4c65a6cd2593960d2af6b21","1.00","3.7"
"cb6c9f5888a7a090c75beaf615925792","1.00","3.8"
"a08692680c77d30a0b4280da5df01c5a","1.00","5.0"
"8a87611c08849ffeeccab52aa798b6c7","1.00","2.6"
"3c3017960b2dbd72711a61f0400aab8f","1.00","4.0"
"e49c26c3edfa46d227d5121a6b6e4d37","1.00","4.4"
"4b0fdb526525f9890eb145bf1534640e","1.00","4.0"
"0791d9fc1e30678ecf03d3e55fa108d3","1.00","2.7"
"df0f42bc4c2142eacf0eaf2cffd0cfbb","1.00","4.1"
"5ef131ac72773e5b3f6c0d63cf424657","1.00","3.8"
"82cb9f452fe8334df74b22d37824b431","1.00","4.7"
"d4ffeb15b67e81ff9af2b4252d99fb7e","1.00","4.3"
"b81e3a6c866a764974fe849821abeebd","1.00","4.5"
"404e1ba01358af4cd63f679b2c4d1fa1","1.00","5.0"
"b494891378bd8f4560abe576c52deacd","1.00","4.6"
"557f22c76691849db52d2abccf0015d0","1.00","3.2"
"8d46553a36e68f95350a200c12f8f2e2","1.00","3.1"
"34d1ca11b242c0fee2c834ae8d788566","1.00","4.3"
"65a7c0788e4d632ccb5e1b594b87f0bb","1.00","4.4"
"403aa86912527d730337ffcb0fb096ab","1.00","4.0"
"c6381d2d013342748761e906d45aff76","1.00","3.0"
"bb5bd94c8f59cc050072d2930c869cac","1.00","4.2"
"ad273c9eb54ecb4532de4bf75bae9e4e","1.00","3.8"
"d8c7ba53e7e38711eaef8c2849d6d2e1","1.00","4.5"
"112453736dbe3889cfb74e1aaa0ba0c1","1.00","4.1"
"c5f7e746b7e6d07def6c0dae9903279b","1.00","4.5"
"02ecc2a19303f05e59ce133fd923fff7","1.00","4.5"
"e9511df20ccd82658a30c37b7fb343af","1.00","4.5"
"40d54b51e962dbe09cabbcfd33298dee","1.00","3.9"
"e627629ba868740e287800f1a9be81c2","1.00","4.5"
"3f8034bfc6b8b4135534975d49f04c63","1.00","3.1"
"d66c11a9572221d92fbb8c4897db5f9b","1.00","4.6"
"226b05fe067266c59c15dae208213d06","1.00","4.2"
"e48cc16ab70bfa09e1401740dce0b3d7","1.00","3.2"
"1e483cc5c76fef08d3ca05f9a8af7d01","1.00","4.1"
"47efca563408aae19bb7206c2d969ea9","1.00","4.1"
"e256a62e0ac58c0edfba09966142d561","1.00","4.5"
"41da412d33e8da4f22baf55cb1bde82c","1.00","4.7"
"abc015ebac1d283a323ca9db35ede4b9","1.00","4.4"
"01bcc9d254a0143f0ce9791b960b2a47","1.00","4.4"
"2addf05f476d0637864454e93ba673d5","1.00","5.0"
"9c690ceacd5c66731bf443ea810195cb","1.00","4.4"
"9803a40e82e45418ab7fb84091af5231","1.00","3.1"
"6b15924333bd1a741595fe981ea04822","1.00","4.7"
"bd4889b5e9133b35b66e42a8665cea5c","1.00","4.5"
"b2eecf5ea250510da76590ca79d60e5d","1.00","5.0"
"1acde099eb406aa220b1169b188b42da","1.00","4.3"
"888faa8bfb0b159c37de6d898b961c31","1.00","3.9"
"6df688df543f90e9b38f4319e75a9d88","1.00","4.5"
"68f86ba270525243e68ae74044f992b9","1.00","4.3"
"6a38087bc8ad4f89ff453561005f6dea","1.00","4.4"
"f9903dd0f812c7e771fcad47b6fff231","1.00","2.9"
"fad44952713764836814be105382aee5","1.00","4.3"
"8ff1a9df749e454105c55cda13e79143","1.00","3.7"
"b1aaae6b66ad3c40f54b389d7ea4bee0","1.00","4.5"
"f67efa3f0b6761102a7f8c6b7b571f5d","1.00","4.4"
"1996942dc085d7773ba77a529b163cd0","1.00","3.9"
"2009a095de2a2a41626f6c6d7722678d","1.00","3.9"
"079d295dcbf06ee8bb1b65ba964eb2b6","1.00","4.8"
"ab27bbbad5239bc31a34709275a70db4","1.00","5.0"
"679769a98cfcc6da877c8486ff1c13f3","1.00","4.6"
"cfa5ab0e4d3fc212fd0b3410e7081c62","1.00","3.5"
"257e61d3251fb5efb9daadddbc2cf7ca","1.00","4.8"
"48efc9d94a9834137efd9ea76b065a38","1.00","5.0"
"2f4b0d3b9634b647d4edee577d7ebb7e","1.00","4.9"
"014d9a685fd57276679edd00e07089e5","1.00","3.8"
"c510bc1718f0f2961eaa42a23330681a","1.00","4.0"
"5f7300535881cef3b625fd683cf7d145","1.00","4.5"
"a369d693961cb93b61ca2cc518872a85","1.00","4.1"
"cf2384dd2f1dddea3f838efed0945e65","1.00","3.9"
"7bcd7c5f8631701474db233ccf1c094b","1.00","3.6"
"4da0e408c99d2fdc2126dc9fce518060","1.00","4.5"
"e48b04bf1aa1ef711caebeb7aede6180","1.00","4.5"
"db46ca7bce82b11f7e247539271fc390","1.00","4.6"
"325f3178fb58e2a9778334621eecdbf9","1.00","4.5"
"52562a9f449c3dc3d53f5f5b9ed74903","1.00","4.8"
"4978a02ea9c8be7a9b5480680f40334e","1.00","3.6"
"02c988090b766852e088c69d7fb3b551","1.00","4.7"
"270d3ef21830ad0ecf3a6c53d08a533a","1.00","2.2"
"c8c1bea22194a4eefa2dc9a9fa89f536","1.00","5.0"
"49067458c68f7701fd334ce326accbe0","1.00","3.4"
"7ff588a03c2aeae4fbd23f9ae64b760d","1.00","4.7"
"1430239a858e7682bbc43b20758af153","1.00","4.0"
"49383af7ab774e4e8f3000f49c83dc4b","1.00","4.6"
"1f867308a0ce13133a4e639ff4de0c02","1.00","4.5"
"de0c78824586e9a5f5f04fd84e25df39","1.00","4.4"
"b16d3dadc47d4eb18be3d88bad0775ce","1.00","4.4"
"ffad1e7127fb622cb64a900751590acd","1.00","4.9"
"916c9de0b5ad957346eeeb12f332687e","1.00","4.4"
"5bffbafbb22daf6d3bfc216a46db8708","1.00","4.7"
"dfc475d54e1b6dbeeb7d7d9bdaa63827","1.00","4.4"
"d566c37fa119d5e66c4e9052e83ee4ea","1.00","4.7"
"1b938a7ec6ac5061a66a3766e0e75f90","1.00","4.2"
"51702dc2a3e106c76dbff722b5bf0726","1.00","4.4"
"334cab711dee080b079fa5779b584783","1.00","5.0"
"c84592044b180dec206770c38603814b","1.00","4.2"
"eed78ac17f7f795a19a709745f00cd4e","1.00","3.4"
"51e4e89242cbb846c2deff3dc015650e","1.00","4.6"
"bf00385a5f7fc1ef39a13c2e9ee50a5f","1.00","4.3"
"960945e1a9535cbc0cd6ddd35fbe7ae8","1.00","4.7"
"e6a69c4a27dfdd98ffe5aa757ad744bc","1.00","3.6"
"f435898e493ba0356019a0b1cb8b55b1","1.00","4.3"
"c3e1abd72a42fe690fcd89cf5720fe29","1.00","4.5"
"81783131d2a97c8d44d406a4be81b5d9","1.00","3.4"
"2d518637f53161b973e01f56ea4bb88e","1.00","4.9"
"d06d019f72a04e5497a0b64190af170c","1.00","4.5"
"9d5604a1f112324ad6b2aa552122e0fb","1.00","3.6"
"d1b9d4be4b6f9ebd85f8acd6745ba612","1.00","4.2"
"08d0949a9a17c027262db1f3c450c26c","1.00","3.5"
"caa9bc43a9fe8cf9c564ddd8a03cc4a6","1.00","4.7"
"41c2bad7229b0c25e6becf179ebf63ff","1.00","5.0"
"89f69225956f951295ca4c7fb1266553","1.00","4.3"
"31561f325664a8a7aba4c8d0c3a9b3db","1.00","4.6"
"5b51032eddd242adc84c38acab88f23d","1.00","3.8"
"b1204cfda1d4948679db3cfc0d3cb95c","1.00","3.3"
"3ca08eeb8d5595949fed424bd3677742","1.00","4.4"
"b2a6d334e2833acea353624840e25a0e","1.00","4.5"
"b347677812ea483b0f528eaf8cbc09b7","1.00","4.5"
"93b9a99027bd8bd6af682aff18dd19bf","1.00","4.1"
"5c3460cd3e8a984382ae254e7dd20d9f","1.00","4.7"
"5b85809efd0d0e4dea1a9544e1280ed9","1.00","4.4"
"39d61be7a92eb77b7da367bd4845bc0e","1.00","4.2"
"a425f92c199eb576938df686728acd20","1.00","4.4"
"59417c56835dd8e2e72f91f809cd4092","1.00","4.3"
"f5b44895715ddfe3087dc414f30268f3","1.00","4.0"
"a2fa0bdc798ee84cdb08281337cf4fb6","1.00","4.2"
"d4f117125b59ce73c3302f88ee40c458","1.00","4.8"
"05a940b4ecae36cadfd8e93bd9c43257","1.00","3.9"
"ba5daa4041e1f15cdf34b76e3e18a450","1.00","4.3"
"d1c7fa84e48cfa21a0e595167c1c500e","1.00","4.3"
